record_id,first_name,last_name,email,title,company,job_level,job_persona,phone,account_id,industry,employee_count,zi_industry,zi_employee_count,created_date,lead_source,lead_status,is_current_mql,mql_date,email_opt_out,email_bounced,no_longer_with_company,is_converted,converted_contact_id,free_email_known,actual_free_email,mkto_lead_score,mql_cycle_count,is_disqualified,dq_reason,dq_date,entity_type,lineage_type,lead_origin_id,mkto_contact_score_c,has_lead_origin,scoring_person_id,account_name,domain,named_account,is_icp_qualified,account_do_not_contact,account_intent_score,country,annual_revenue,flag_duplicate_email,flag_shared_email,flag_broken_conversion_link,flag_orphan_contact,flag_opted_out,flag_email_bounced,flag_no_longer_with_company,flag_non_prospect,flag_do_not_contact,flag_free_email_leakage,flag_missing_account,flag_missing_title,flag_missing_phone,flag_missing_industry,hard_blocker,hard_blocker_reasons,dq_flag_count,dq_flags,engagement_count,automation_events,last_engagement_date,first_engagement_date,days_since_last_engagement,sent_events,automation_share,automation_inflated_flag,meaningful_count,meaningful_30d,meaningful_90d,eng_event,eng_webinar,eng_content_syndication,eng_telemarketing,eng_email,eng_advertisement,raw_engagement_signal,icp_flag,named_account_flag,employee_fit,segment,segment_multiplier,account_fit_raw,account_fit_signal,job_level_score,job_persona_score,profile_fit_signal,engagement_score,account_fit_score,profile_fit_score,final_score,engagement_weight,account_fit_weight,profile_fit_weight,confidence,score_explanation,tier,tier_sort,bdr_action,is_suppressed,action_tag
C00365,Linda,Scott,lscott@zenithdynamics.com,Manager of Something,,Manager,,+1-555-5183,ACC0038,Government,200.0,,,2023-09-13,,,True,2022-02-17,True,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00566,61.9,True,C00365,Zenith Dynamics,zenithdynamics.com,False,False,False,98.3,United Kingdom,34.9,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,2.0,0.0,2025-12-04 00:00:00,2024-08-13 00:00:00,176.0,2.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.65,C1,1.0,19.58,19.58,0.5,0.0,0.25,0.0,19.6,25.0,8.6,0.6,0.25,0.15,High,last engaged 176d ago; segment C1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
L00138,Sarah,Davis,sdavis@fusionnetworks.com,Manager of Something,Fusion Networks Corp,Manager,,+1-555-9458,ACC0056,Manufacturing,1500.0,,,2022-12-01,Partner Referral,Disqualified,False,,True,False,False,False,,False,False,84.0,0.0,False,,,Lead,Orphan Lead,,,,L00138,Fusion Networks,fusionnetworks.com,True,False,False,47.0,United States,509.4,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,0,,2.0,0.0,2024-12-06 00:00:00,2023-11-02 00:00:00,539.0,0.0,0.0,False,2.0,0.0,0.0,3.782344965060406e-07,0.0,0.0,0.0007807723175024,0.0,0.0,0.0007811505519989,False,True,1.0,L1,0.9,44.7,40.23,0.5,0.0,0.25,5.555963092425128e-05,40.2,25.0,8.5,0.75,0.15,0.1,High,last engaged 539d ago; named account; segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
C00096,Shirley,Williams,ctaylor@obsidiangroup.com,Unknown Title,,,Influencer,+1-555-1343,,,,,,2023-01-12,,,True,2022-06-19,True,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00502,90.7,True,C00096,,,,,,,,,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,,3,"duplicate_email, missing_account, missing_industry",3.0,0.0,2025-07-01 00:00:00,2023-11-15 00:00:00,332.0,1.0,0.0,False,2.0,0.0,0.0,0.0,1.3793795856522107e-06,0.0,0.0,0.0,2.5537446599794266e-08,1.404917032252005e-06,False,False,0.25,C1,1.0,3.75,3.75,0.5,0.5,0.5,9.365613892605188e-08,3.8,50.0,8.5,0.6,0.25,0.15,Medium,last engaged 332d ago; segment C1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
C00115,Donald,Hall,dhall@fusiongroup.com,Unknown Title,,,,+1-555-9295,ACC0200,Retail,750.0,,,2024-01-01,,,False,,True,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00124,11.9,True,C00115,Fusion Group,fusiongroup.com,False,False,False,28.1,United Kingdom,188.7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,1.0,0.0,2025-10-23 00:00:00,2025-10-23 00:00:00,218.0,0.0,0.0,False,1.0,0.0,0.0,6.494046063615528,0.0,0.0,0.0,0.0,0.0,6.494046063615528,False,False,1.0,C1,1.0,17.810000000000002,17.810000000000002,0.5,0.0,0.25,0.4329133083049276,17.8,25.0,8.5,0.6,0.25,0.15,High,last engaged 218d ago; segment C1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
L00265,Amanda,Martin,amartin@paragoncorp.com,Manager of Something,Paragon Corp,Manager,Influencer,+1-555-2370,ACC0058,Retail,3500.0,,,2024-01-01,Cold Call,Open,False,,False,False,False,False,,False,False,0.0,0.0,False,,,Lead,Orphan Lead,,,,L00265,Paragon Corp,paragoncorp.com,False,False,False,87.8,France,861.8,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,1.0,0.0,2025-10-17 00:00:00,2025-10-17 00:00:00,224.0,0.0,0.0,False,1.0,0.0,0.0,0.0,2.8266977293757383,0.0,0.0,0.0,0.0,2.8266977293757383,False,False,1.0,L1,0.9,23.78,21.402,0.5,0.5,0.5,0.2010499540410698,21.4,50.0,8.4,0.75,0.15,0.1,High,last engaged 224d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00335,Susan,Harris,sharris@paragonsystems.com,,Paragon Systems Group,Manager,Technical Buyer,+1-555-6451,ACC0028,Professional Services,300.0,,,2024-01-01,Partner Referral,Nurturing,False,,False,False,False,False,,False,False,22.0,0.0,False,,,Lead,Orphan Lead,,,,L00335,Paragon Systems,paragonsystems.com,False,False,False,23.1,Canada,35.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,1,missing_title,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.65,L1,0.9,12.06,10.854,0.5,0.85,0.675,0.0,10.9,67.5,8.4,0.75,0.15,0.1,High,no engagement history; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00460,Rebecca,Mitchell,rmitchell@paragonsystems.com,Manager of Something,Paragon Systems Inc.,Manager,Technical Buyer,+1-555-6386,ACC0028,Professional Services,300.0,,,2024-01-01,Cold Call,Nurturing,False,,True,False,False,True,C00367,False,False,68.0,0.0,False,,,Lead,Converted Lead - linked,,,,C00367,Paragon Systems,paragonsystems.com,False,False,False,23.1,Canada,35.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,13.0,12.0,2026-04-16 00:00:00,2023-02-19 00:00:00,43.0,12.0,0.9230769230769232,True,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.478877284218179e-10,0.0,4.478877284218179e-10,False,False,0.65,L1,0.9,12.06,10.854,0.5,0.85,0.675,3.1856185498352604e-11,10.9,67.5,8.4,0.75,0.15,0.1,High,last engaged 43d ago; engagement discounted (automation-heavy); segment L1,Nurture,2,Do not action — record converted to contact C00367 (work the contact record instead),True,Converted
L00553,Angela,Martinez,amartinez@dynexlabs.com,Director of Something,Dynex Labs Ltd,Director,,+1-555-7396,ACC0049,Manufacturing,50000.0,,,2024-01-01,Webinar,Nurturing,False,,True,False,False,True,C00210,False,False,23.0,0.0,False,,,Lead,Converted Lead - linked,,,,C00210,Dynex Labs,dynexlabs.com,True,False,False,14.9,United States,28992.7,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.65,L1,0.9,36.24,32.616,0.7,0.0,0.35,0.0,32.6,35.0,8.4,0.75,0.15,0.1,High,no engagement history; named account; engagement discounted (automation-heavy); segment L1,Nurture,2,Do not action — record converted to contact C00210 (work the contact record instead),True,Converted
L00191,Michael,Gonzalez,dwalker@impulsetechnologies.com,Director of Something,Nimbus Solutions Group,Director,Influencer,+1-555-2467,ACC0071,Education,50000.0,,,2022-07-21,Content Syndication,MQL,True,2022-01-26,True,False,False,False,,False,True,54.0,1.0,False,,,Lead,Orphan Lead,,,,L00191,Nimbus Solutions,nimbussolutions.com,False,False,False,74.4,United States,37672.9,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,,2,"duplicate_email, free_email_leakage",7.0,5.0,2026-05-04 00:00:00,2023-03-04 00:00:00,25.0,5.0,0.7142857142857143,True,2.0,0.0,0.0,0.0,6.048051699637945e-09,4.993887533286227e-05,0.0,0.0,0.0,4.994492338456191e-05,False,False,0.65,L1,0.9,17.19,15.471000000000002,0.7,0.5,0.6,3.55235172360241e-06,15.5,60.0,8.3,0.75,0.15,0.1,Medium,last engaged 25d ago; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
C00242,Joseph,Martinez,jmartinez@quantumcorp.com,Individual Contributor of Something,,Individual Contributor,,+1-555-2632,ACC0017,Government,150.0,,,2024-01-01,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,80.2,False,C00242,Quantum Corp,quantumcorp.com,True,False,False,88.0,Netherlands,23.4,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,2,"duplicate_email, orphan_contact",3.0,0.0,2026-04-21 00:00:00,2023-12-21 00:00:00,38.0,1.0,0.0,False,2.0,0.0,0.0,0.0,0.9993885664031013,0.0,2.3467858320006646e-07,0.0,0.0,0.9993888010816844,False,True,0.65,C2,0.55,43.55,23.9525,0.3,0.0,0.15,0.0666223657671889,24.0,15.0,8.3,0.6,0.25,0.15,Medium,last engaged 38d ago; named account; segment C2,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00125,Jeffrey,Johnson,snelson@unknown.com,Manager of Something,Obsidian Networks Corp,Manager,,+1-555-7519,ACC0055,Manufacturing,1500.0,,,2024-01-01,Event,MQL,True,2023-08-20,False,False,False,False,,False,False,57.0,1.0,False,,,Lead,Orphan Lead,,,,L00125,Obsidian Networks,obsidiannetworks.com,True,False,False,21.2,United States,437.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,13.0,10.0,2026-05-09 00:00:00,2023-04-13 00:00:00,20.0,10.0,0.7692307692307693,True,3.0,0.0,0.0,0.0,9.100511376133628e-07,2.3467858320006683e-07,6.947387038311114e-10,0.0,0.0,1.1454244595172603e-06,False,True,1.0,L1,0.9,42.12,37.908,0.5,0.0,0.25,8.14687515224064e-08,37.9,25.0,8.2,0.75,0.15,0.1,High,last engaged 20d ago; named account; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00163,Patricia,Gonzalez,pgonzalez@xenonlabs.com,Individual Contributor of Something,Xenon Labs Ltd,Individual Contributor,Financial Buyer,+1-555-6493,ACC0156,Manufacturing,750.0,,,2024-01-01,Cold Call,Disqualified,False,,False,False,False,False,,False,False,89.0,0.0,False,,,Lead,Orphan Lead,,,,L00163,Xenon Labs,xenonlabs.com,False,False,False,88.8,United States,225.3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,11.0,11.0,2026-05-19 00:00:00,2023-09-14 00:00:00,10.0,11.0,1.0,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L1,0.9,23.880000000000003,21.492000000000004,0.3,0.7,0.5,0.0,21.5,50.0,8.2,0.75,0.15,0.1,High,last engaged 10d ago; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00340,Laura,Green,lgreen@forgegroup.com,,Forge Group Ltd,Manager,Technical Buyer,+1-555-3473,ACC0094,Retail,25000.0,,,2024-01-01,Event,MQL,True,2022-02-02,True,False,False,False,,False,False,0.0,3.0,False,,,Lead,Orphan Lead,,,,L00340,Forge Group,forgegroup.com,False,False,False,9.9,United States,9738.3,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,,1,missing_title,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.65,L1,0.9,10.74,9.666,0.5,0.85,0.675,0.0,9.7,67.5,8.2,0.75,0.15,0.1,High,no engagement history; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email; engagement may be automation-inflated,False,Nurture
L00402,Brian,Rodriguez,brodriguez@obsidiannetworks.com,Manager of Something,Obsidian Networks Group,Manager,,+1-555-8735,ACC0055,Manufacturing,1500.0,,,2023-11-08,Cold Call,Working,False,,False,False,False,False,,False,False,59.0,0.0,False,,,Lead,Orphan Lead,,,,L00402,Obsidian Networks,obsidiannetworks.com,True,False,False,21.2,United States,437.9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,1.0,L1,0.9,42.12,37.908,0.5,0.0,0.25,0.0,37.9,25.0,8.2,0.75,0.15,0.1,High,no engagement history; named account; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00009,Gary,Ramirez,gary.ramirez@hotmail.com,Unknown Title,,,,+1-555-2767,ACC0068,Manufacturing,15000.0,,,2023-10-26,,,True,2023-04-10,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00496,10.9,True,C00009,Emblem Group,emblemgroup.com,False,False,False,79.8,France,6955.9,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,2.0,0.0,2023-11-03 00:00:00,2023-03-10 00:00:00,938.0,0.0,0.0,False,2.0,0.0,0.0,0.0,0.0,0.0,1.5483012351073118e-07,0.0,0.0,1.5483012351073118e-07,False,False,0.65,C1,1.0,17.73,17.73,0.5,0.0,0.25,1.0321457584021766e-08,17.7,25.0,8.2,0.6,0.25,0.15,High,last engaged 938d ago; segment C1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00114,Charles,Torres,ctorres@quantumnetworks.com,Individual Contributor of Something,Quantum Networks,Individual Contributor,Financial Buyer,+1-555-3592,ACC0001,Government,2000.0,,,2024-01-01,Web,Open,False,,True,False,False,False,,False,False,93.0,0.0,False,,,Lead,Orphan Lead,,,,L00114,Quantum Networks,quantumnetworks.com,False,False,False,73.9,United States,675.7,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,0,,8.0,4.0,2025-12-29 00:00:00,2023-11-12 00:00:00,151.0,4.0,0.5,False,4.0,0.0,0.0,0.0096124347678747,1.4801919594828108,7.746242488443719e-05,0.0,0.0,0.0,1.48988185667557,False,False,1.0,L1,0.9,22.39,20.151,0.3,0.7,0.5,0.1059684152636295,20.2,50.0,8.1,0.75,0.15,0.1,High,last engaged 151d ago; segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
L00089,Nancy,Davis,nancy.davis@protonmail.com,,,Manager,Technical Buyer,+1-555-2757,,,,Government,2000.0,2024-01-01,Partner Referral,Working,False,,False,False,False,False,,False,True,54.0,0.0,False,,,Lead,Orphan Lead,,,,L00089,,,,,,,,,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,,4,"free_email_leakage, missing_account, missing_title, missing_industry",1.0,0.0,2023-03-28 00:00:00,2023-03-28 00:00:00,1158.0,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L2,0.55,15.0,8.25,0.5,0.85,0.675,0.0,8.2,67.5,8.0,0.75,0.15,0.1,Low,last engaged 1158d ago; segment L2,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00440,Gary,Lee,glee@heliostechnologies.com,Manager of Something,Helios Technologies LLC,Manager,Financial Buyer,+1-555-3184,ACC0084,Education,50000.0,,,2024-01-01,Paid Search,Working,False,,False,True,False,True,,False,False,12.0,0.0,False,,,Lead,Converted Lead - broken link,,,,L00440,Helios Technologies,heliostechnologies.com,False,False,False,46.8,United States,23573.6,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,,2,"duplicate_email, broken_conversion_link",2.0,1.0,2024-05-21 00:00:00,2023-02-02 00:00:00,738.0,1.0,0.5,False,1.0,0.0,0.0,0.0,1.966220007498404e-05,0.0,0.0,0.0,0.0,1.966220007498404e-05,False,False,0.65,L1,0.9,14.43,12.987,0.5,0.7,0.6,1.3984814790560849e-06,13.0,60.0,8.0,0.75,0.15,0.1,Medium,last engaged 738d ago; segment L1,Nurture,2,Email undeliverable — use phone or LinkedIn only | Note: email bounced — use phone/LinkedIn; broken conversion link (DQ-1),False,Phone / LinkedIn
C00116,Timothy,Miller,tmiller@emblemsystems.com,Manager of Something,,Manager,,+1-555-7195,ACC0052,Government,3500.0,,,2022-03-11,,,True,2023-06-30,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00491,9.8,True,C00116,Emblem Systems,emblemsystems.com,False,False,False,20.0,United States,622.1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C1,1.0,17.0,17.0,0.5,0.0,0.25,0.0,17.0,25.0,8.0,0.6,0.25,0.15,High,no engagement history; engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00141,Carol,Flores,cflores@emblemsystems.com,Manager of Something,,Manager,,,ACC0052,Government,3500.0,,,2023-06-16,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00278,28.1,True,C00141,Emblem Systems,emblemsystems.com,False,False,False,20.0,United States,622.1,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,2,"duplicate_email, missing_phone",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C1,1.0,17.0,17.0,0.5,0.0,0.25,0.0,17.0,25.0,8.0,0.6,0.25,0.15,Medium,no engagement history; engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00286,Laura,Wilson,lwilson@orbitsolutions.com,Individual Contributor of Something,,Individual Contributor,,,ACC0157,Education,7500.0,,,2024-01-01,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00053,0.0,True,C00286,Orbit Solutions,orbitsolutions.com,False,False,False,77.7,United States,2135.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,,2,"duplicate_email, missing_phone",25.0,23.0,2026-05-29 00:00:00,2023-02-16 00:00:00,0.0,24.0,0.92,True,1.0,0.0,0.0,0.0,0.0,0.0012393987981509,0.0,0.0,0.0,0.0012393987981509,False,False,1.0,C1,1.0,22.77,22.77,0.3,0.0,0.15,8.26221786480422e-05,22.8,15.0,8.0,0.6,0.25,0.15,Medium,no engagement history; engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00320,Betty,Sanchez,bsanchez@unknown.com,,,Manager,,+1-555-9184,ACC0170,Manufacturing,500.0,,,2024-01-01,,,False,,False,False,False,False,,False,False,,,,,,Contact,Converted Contact,L00539,94.7,True,C00320,Beacon Partners,beaconpartners.com,False,False,False,20.8,United States,114.7,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,,2,"duplicate_email, missing_title",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C1,1.0,17.08,17.08,0.5,0.0,0.25,0.0,17.1,25.0,8.0,0.6,0.25,0.15,Medium,no engagement history; engagement discounted (automation-heavy); segment C1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
C00397,Timothy,White,twhite@luminarynetworks.com,Director of Something,,Director,,,ACC0160,Professional Services,5000.0,,,2023-02-17,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,17.4,False,C00397,Luminary Networks,luminarynetworks.com,False,False,False,53.0,United States,1033.0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,,2,"orphan_contact, missing_phone",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,C2,0.55,20.3,11.165,0.7,0.0,0.35,0.0,11.2,35.0,8.0,0.6,0.25,0.15,Medium,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00585,Linda,Nguyen,aadams@dynexsystems.com,C-Level of Something,Orbit Corp & Co,C-Level,,+1-555-1325,ACC0079,Retail,1000.0,,,2024-01-01,Webinar,Disqualified,False,,True,False,False,False,,False,False,2.0,0.0,False,,,Lead,Orphan Lead,,,,L00585,Orbit Corp,orbitcorp.com,False,False,False,60.9,United States,184.1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,,1,duplicate_email,3.0,1.0,2025-01-16 00:00:00,2023-02-05 00:00:00,498.0,2.0,0.3333333333333333,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.387392509883615e-11,0.0,7.387392509883615e-11,False,False,1.0,L1,0.9,21.09,18.981,1.0,0.0,0.5,5.254311096515617e-12,19.0,50.0,7.9,0.75,0.15,0.1,High,last engaged 498d ago; segment L1,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
C00073,Patricia,Johnson,subscribe@vendorblast.com,Individual Contributor of Something,,Individual Contributor,Financial Buyer,,,,,,,2022-01-19,,,False,,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,5.2,False,C00073,,,,,,,,,True,False,False,True,False,False,False,False,False,False,True,False,True,True,False,,5,"duplicate_email, orphan_contact, missing_account, missing_phone, missing_industry",0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.25,C3,0.45,3.75,1.6875,0.3,0.7,0.5,0.0,1.7,50.0,7.9,0.6,0.25,0.15,Low,no engagement history; engagement discounted (automation-heavy); segment C3,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00425,Emily,Adams,eadams@unknown.com,Manager of Something,,Manager,CISO,+1-555-1765,,,,,,2024-01-01,Trade Show,MQL,True,2023-03-18,True,False,False,False,,False,False,20.0,2.0,False,,,Lead,Orphan Lead,,,,L00425,,,,,,,,,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,,2,"missing_account, missing_industry",2.0,0.0,2024-09-15 00:00:00,2023-08-31 00:00:00,621.0,1.0,0.0,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93527701698522e-05,2.93527701698522e-05,False,False,0.25,L3,0.45,3.75,1.6875,0.5,1.0,0.75,2.087726972820032e-06,1.7,75.0,7.8,0.75,0.15,0.1,Medium,last engaged 621d ago; segment L3,Nurture,2,Add to long-term nurture sequence | Note: opted out — no email,False,Nurture
L00538,Shirley,Lee,slee@latticegroup.com,Director of Something,,Director,,+1-555-8626,ACC0187,Retail,25.0,,,2024-01-01,Web,MQL,True,2023-05-28,False,False,False,False,,False,False,0.0,4.0,False,,,Lead,Orphan Lead,,,,L00538,Lattice Group,latticegroup.com,True,False,False,34.1,France,1.4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.25,L1,0.9,32.16,28.944,0.7,0.0,0.35,0.0,28.9,35.0,7.8,0.75,0.15,0.1,High,no engagement history; named account; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00028,Angela,Thompson,athompson@emblemdynamics.com,Individual Contributor of Something,Emblem Dynamics LLC,Individual Contributor,CISO,+1-555-1203,ACC0107,Manufacturing,25.0,,,2024-01-01,Web,Disqualified,False,,False,False,False,False,,False,False,4.0,0.0,True,No Longer With Company,2022-12-28,Lead,Orphan Lead,,,,L00028,Emblem Dynamics,emblemdynamics.com,False,False,False,49.6,United States,1.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,6.0,4.0,2025-12-16 00:00:00,2023-02-28 00:00:00,164.0,4.0,0.6666666666666666,False,2.0,0.0,0.0,0.0,2.139617418864813e-06,0.0,0.0,5.909914007906901e-10,0.0,2.140208410265604e-06,False,False,0.25,L1,0.9,8.71,7.839000000000001,0.3,1.0,0.65,1.522231394077066e-07,7.8,65.0,7.7,0.75,0.15,0.1,High,last engaged 164d ago; segment L1,Nurture,2,Add to long-term nurture sequence,False,Nurture
L00376,Nancy,Garcia,ngarcia@glacierdynamics.com,C-Level of Something,Glacier Dynamics LLC,C-Level,,+1-555-1343,ACC0177,Government,750.0,,,2024-01-01,Web,Working,False,,False,False,False,False,,False,False,44.0,0.0,True,Bad Data,2022-06-06,Lead,Orphan Lead,,,,L00376,Glacier Dynamics,glacierdynamics.com,False,False,False,46.5,Sweden,173.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,0,,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,1.0,L1,0.9,19.65,17.685,1.0,0.0,0.5,0.0,17.7,50.0,7.7,0.75,0.15,0.1,High,no engagement history; engagement discounted (automation-heavy); segment L1,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
L00375,Daniel,Scott,dscott@vertexpartners.com,,Vertex Partners Ltd,Manager,,,ACC0023,Education,100.0,,,2024-01-01,Advertisement,Working,False,,False,False,False,True,,False,False,31.0,0.0,False,,,Lead,Converted Lead - broken link,,,,L00375,Vertex Partners,vertexpartners.com,True,False,False,29.5,United States,11.0,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,,4,"duplicate_email, broken_conversion_link, missing_title, missing_phone",1.0,0.0,2025-10-12 00:00:00,2025-10-12 00:00:00,229.0,1.0,0.0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,True,0.65,L1,0.9,37.7,33.93000000000001,0.5,0.0,0.25,0.0,33.9,25.0,7.6,0.75,0.15,0.1,Low,last engaged 229d ago; named account; segment L1,Nurture,2,Add to long-term nurture sequence | Note: broken conversion link (DQ-1),False,Nurture
C00230,Edward,Miller,emiller@bastionnetworks.com,VP of Something,,VP,,+1-555-8901,ACC0159,Education,75.0,,,2022-05-23,,,True,2022-01-22,False,False,False,False,,False,False,,,,,,Contact,Orphan Contact,,36.3,False,C00230,Bastion Networks,bastionnetworks.com,False,False,False,49.1,United States,3.2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,,1,orphan_contact,0.0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,False,0.25,C2,0.55,8.66,4.763000000000001,0.85,0.0,0.425,0.0,4.8,42.5,7.6,0.6,0.25,0.15,High,no engagement history; engagement discounted (automation-heavy); segment C2,Nurture,2,Add to long-term nurture sequence | Note: engagement may be automation-inflated,False,Nurture
